source_id,phot_g_mean_mag,x  (pc),y (pc),z (pc),dx/dt (pc/1000 years),dy/dt (pc/1000 years),dz/dy (pc/1000 years)
6484060587179390,11.12875777,109.5172166,97.37033302,14.4046884,-0.16113235,-0.125134044,-0.012821694
6491722808836860,10.13318981,41.35034078,36.35278363,5.35926585,0.144750879,0.144579978,-0.037993824
6500381462902010,11.75519378,251.157152,222.0287139,33.4342963,0.133737577,0.072239635,-0.013302781
6501034297929210,11.242904,301.9798986,267.7607234,40.70760576,-0.146619418,-0.026964627,-0.053781136
6513060206355070,9.577835197,183.5055444,164.8085546,25.3020988,-0.046529189,-0.023339292,-0.006016424
6514400236151930,11.59144138,2389.752952,2133.84631,327.4113157,-0.064326051,0.26761686,-0.111083704
6545255281208700,8.519134399,212.3686546,185.7669041,28.46506521,-0.133888557,-0.127364578,-0.030865457
6546904548649080,11.56073063,332.2560131,291.0031269,44.87835982,0.044060549,0.031289381,-0.038526382
6558449420734460,10.95871925,473.1356169,415.0825756,66.01592046,0.135505995,0.084479402,0.034465042
6566249081341820,11.75383799,319.5463552,278.1607881,44.89395103,0.11804791,0.082039171,-0.045491112
6577244197980670,11.03176917,420.6430984,366.1369842,60.52835604,0.138858689,0.077051912,-0.011975782
6581126848054520,10.80810036,179.35519,158.6263877,25.44601621,0.058779198,0.054843681,0.000410987
6591503489401470,12.2029491,285.3502467,254.9677509,42.22955042,0.114773237,0.160522988,-0.016516755
6591950166000640,11.39185141,306.3363362,272.7564796,45.19356572,0.090123161,0.145852919,0.013884805
6603804275737080,11.27656407,117.461547,103.3110171,17.27235431,0.109172012,0.069488103,0.004292596
6610195187070840,9.841636894,69.56105636,61.68274378,10.57393538,-0.04931737,-0.006840724,-0.008006642
6611603936344700,8.813532235,283.5884424,249.7962458,42.67522229,-0.097116152,-0.019605136,-0.03860565
6620881065372920,11.55493653,195.6669881,176.9535477,28.51302345,-0.116282308,-0.048519329,-0.015320957
6623423686009720,12.09489019,356.6313956,323.19381,52.92755836,0.133206699,0.087524861,0.02713858
6656099797193080,11.59582014,72.35705883,66.22285079,11.11861921,-0.122805817,-0.13269808,-0.043269302
6664998969737720,9.779254467,575.4343473,529.2785451,90.67036395,-0.018756705,-0.107068125,-0.041365985
6668984699079680,10.99268261,274.6694317,250.2274203,42.51792558,-0.121599622,-0.069131049,-0.018424856
6673210946897400,7.918328426,194.7451411,176.6598469,30.28030316,0.019000324,0.109061011,0.018102613
6673863781924990,11.29107714,121.4252188,110.3059077,19.03929371,0.07407796,0.048153707,-0.002510678
6701695170001920,11.4970858,277.3114306,249.6143064,43.52969462,-0.019696779,-0.04038603,-0.060876502
6729835796036600,11.40416402,154.371639,140.8991721,24.89843537,0.073641164,0.175766663,-0.024718061
6734577439617020,11.10121731,222.9556067,202.3249168,36.19544052,-0.086957308,-0.04839935,-0.030845898
6739662680895610,9.341164425,113.8121732,102.5724243,18.38820136,-0.046536875,0.024916358,-0.031340345
6746809506475130,11.66579633,141.949042,128.7213446,23.23820225,0.050535068,0.0334985,0.012219483
6758766695490170,12.0401561,205.5582459,205.7745223,25.01887259,0.106750704,0.079004345,-0.024021726
6776736838654080,11.64473491,111.722763,111.2860876,14.07141982,0.036282836,0.102465121,0.011461988
6776942997084160,11.67493701,395.3591212,394.1434049,49.81533802,-0.079791393,0.075274163,-0.021216201
6778729703479550,11.24887869,279.462344,276.6800433,34.96497402,-0.141027286,-0.142236944,-0.016995486
6781134885163770,11.16985758,216.4228391,214.8464562,27.57336917,0.094413252,0.152279581,-0.045808074
6785189334303610,10.74440628,209.860757,210.1759093,27.16516891,-0.051736508,-0.098054166,-0.01604759
6787457077022330,11.43529756,271.048831,270.0991903,35.0421237,0.112990189,0.099616731,-0.03492945
6808863194038520,7.840919703,56.50610369,56.98459844,7.427051741,-0.072947352,0.032020928,-0.039342075
6812470966564480,10.28219141,252.8407171,255.2737426,34.16600504,0.030216292,0.04436222,0.009945094
6835010954922620,12.34869424,160.5495139,159.5896521,20.93957416,0.088819667,0.08861309,0.005688958
6835560710735100,11.27451625,146.053787,145.3918049,19.19933424,-0.017292018,-0.008990994,-0.008500078
6837072539222650,11.48627168,352.5443173,351.300623,46.53579695,0.060354569,0.111943932,-0.016212919
6840061836460280,10.57877806,704.1167346,696.3364745,92.75857878,-0.012169125,0.021248314,-0.031379999
6842501377883260,11.76342329,316.033101,313.8778778,42.66473299,0.022098773,-0.020866504,-0.03637643
6846006071197820,9.744334838,439.0667394,432.5795771,57.77613408,0.028529393,0.001551517,-0.021955052
6848857929446780,10.21043328,419.9919259,410.4838309,54.94997796,0.006906808,0.046626651,-0.014827414
6868511699839870,8.535539868,110.3616679,110.5516977,15.35403232,0.038436012,0.025482866,-0.01608659
6870435845188600,11.10921187,181.1302581,182.7095274,25.19607926,-0.17579342,-0.079780889,-0.029692998
6882083796479360,11.55479417,68.79573072,68.54532121,9.667961652,0.082676025,0.044491125,-0.031367656
6893731747784700,11.39839592,242.2392666,241.1889556,35.11482145,-0.164477649,-0.101848202,-0.017810858
6895106137319160,9.48502658,325.5961905,324.9901061,47.42464162,-0.071835954,-0.095131433,-0.059713288
6896892843675640,11.88160237,366.0307141,375.849876,50.17847721,-0.093241861,-0.094091197,-0.03632604
6901840646000120,10.63452888,311.4864198,317.8846197,43.08833539,-0.000748176,0.093359029,0.002421803
6902630919982200,9.427706328,115.1538273,117.7014745,16.1050181,-0.05971034,-0.082611928,-0.038630521
6910705458496760,11.5501029,403.4726348,413.7989216,57.42969722,0.16013399,0.087658077,-0.035396828
6915550181607290,8.746165954,294.9878424,300.7883316,41.63890376,0.053779501,0.084046669,0.017133334
6920738502099200,11.01615877,297.7283081,303.199456,42.58623952,-0.001937169,-0.024640661,-0.053340718
6923040604569340,9.123656304,94.5594982,96.92016083,13.63069092,-0.064732411,-0.037656828,-0.007398109
6924208835673080,12.24167807,220.2225506,225.7632927,31.86859207,-0.058943641,-0.046364589,-0.033122838
6926304779711360,12.07939969,250.9132713,257.4745913,36.82435174,0.116490482,0.136925284,-0.024865651
6933176727386240,12.11803998,653.0834709,677.8753751,95.48805377,0.063399157,0.105850082,0.011122137
6945958550052860,11.67648899,396.3941143,411.3605596,59.82411845,0.016879436,0.080148648,-0.049016016
6957331623447040,11.76642636,438.7349458,452.9518162,67.21117336,0.163714485,0.111759854,-0.047297762
6964959485869820,11.43378748,180.450862,187.50801,28.25536311,0.05050174,0.049807518,0.020444902
6972449908339450,11.88341515,573.8527966,578.5893236,83.46847607,0.097794981,0.133627778,0.017511978
6974305334210040,9.341748256,126.6455518,127.9853431,18.58277815,0.043333107,0.067747062,0.02535827
6981967555861760,10.38777621,-54064.04071,-55045.3545,-8095.641676,0.983557669,-1.327141136,2.080419923
6987636912692350,11.72113268,190.305657,191.9492282,28.37463285,0.006184197,0.281346369,-0.088975201
6989286180134270,7.833812624,23.0316469,23.15525007,3.424206772,-0.04928173,0.108089137,-0.020928939
7002720837832570,10.9582566,270.7625087,277.8654654,41.25261005,0.09419192,0.109651396,0.017768273
7005022940301180,11.57991385,135.5982527,139.2250772,20.79270308,-0.060074248,-0.031290624,-0.015009727
7012204126125180,6.617630367,51.92469707,53.52101739,8.135726833,-0.032612834,-0.038505495,-0.025896016
7023714638478590,10.52170708,526.136613,534.5493715,81.81190378,-0.091085044,-0.107043538,-0.045078755
7037939569678080,8.853955798,135.0186046,131.9322163,18.10365353,0.09485987,0.096555539,0.005570107
7044227401797880,11.05061138,211.2032112,206.4837199,28.988471,0.034462858,0.026614518,-0.035460028
7055806633627390,8.613651555,401.1673254,388.750662,54.92025841,-0.126704469,0.054655638,0.012568447
7066767390160760,9.838923457,542.4803803,530.435734,77.52458444,-0.048607904,-0.038217321,-0.033785179
7072642905425280,9.548849264,150.9806082,149.4235928,21.35026195,-0.069239131,-0.077567676,-0.020543147
7081954394516730,9.111604947,408.2777176,405.1176521,59.24669199,-0.128266371,-0.131491529,-0.039303333
7083775461072760,11.97563489,326.2986284,326.1224467,48.28271584,0.063528,0.027974642,-0.033569188
7109236026784640,10.7714904,1694.690117,1631.356847,238.5874057,-0.046966703,0.141412271,-0.070356967
7120609100178560,10.55838712,109.2011304,105.7110218,15.8053782,-0.070560751,-0.086234212,-0.033138418
7121468093634940,8.769513635,132.7939263,128.5646023,19.42221108,0.008367617,0.019234668,-0.010452175
7134490434472960,9.983831498,375.0430028,361.8466458,55.32117294,-0.125653061,-0.076370064,-0.052508777
7137857689285240,6.883369932,144.4444844,139.573482,21.73183002,0.060091781,0.084474144,0.022239866
7142152656579070,10.96501139,159.5855615,153.6536377,24.20057674,-0.115302961,-0.127863309,-0.023489375
7145245032580480,10.78889276,116.9633846,114.6439134,17.52952647,-0.109107562,-0.144020706,-0.06672067
7154316003960570,10.02208012,507.5094233,500.1248511,78.38502881,-0.08839585,-0.088477135,-0.026094014
7167303985062270,9.70872264,109.8425776,106.7748998,17.01235249,-0.008274441,0.059442702,0.012973499
7168815813551610,10.8595043,112.8804434,110.1375397,17.37304628,0.041555817,0.014846531,-0.007735912
7171908190001920,11.09101222,141.2533103,138.3233006,22.28330839,-0.077755424,-0.059359704,-0.024490644
7181185318912250,10.67769064,256.8636032,257.0469658,39.01222024,0.06516077,0.05034036,0.024678582
7184140256437630,11.10436906,117.5517701,117.1668953,17.98732431,-0.086202089,-0.117709961,-0.022149025
7185445926748540,9.283044301,-47499.8194,-47457.23087,-7294.782711,0.896920942,-1.015413891,1.29842834
7190531167891450,12.26545064,569.9959835,574.8035916,89.50051535,0.002743931,-0.019435142,0.007756573
7191458880828030,9.69095537,667.1048241,670.0887829,103.7917077,-0.14224961,-0.11647531,-0.021030547
7202385277763450,9.124175708,101.9422796,101.5087736,15.98293928,0.082403533,0.082101213,-0.009853418
7215545057422460,12.46015452,323.2455285,328.7997472,51.7613153,-0.133163874,-0.025401256,-0.160672347
7233446481253120,11.79232868,331.6087187,335.0934181,54.40799163,-0.003977801,0.005119723,0.011248731
7247637053196540,11.90389989,577.6633458,585.077029,98.70932715,0.030421716,0.019843975,-0.044341333
7283989656391550,11.58528317,185.5733188,185.7581429,30.59241377,0.084060227,0.049621126,0.026599626
7284745570628730,11.01279103,105.0053144,104.7912676,17.36078255,-0.082280548,-0.058213794,-0.042882685
7289006178185850,10.76674525,239.9891415,238.5909279,39.9252781,-0.144356759,-0.120802131,-0.034792201
7298420746503930,10.91367101,78.01919248,78.24801765,13.43000898,-0.133632319,-0.132321898,-0.0093722
7313539031385340,10.52225145,464.3373145,466.0226871,81.43777204,-0.055315077,-0.060970865,-0.026594268
7316665767576320,9.418743778,69.63683822,69.64339142,12.2707185,-0.073773069,-0.047798186,-0.054185276
7317456041552380,9.86370016,682.0338496,681.2254951,120.0611087,-0.129581482,-0.099964303,-0.056237032
7320514057994620,7.134472197,183.2230896,192.4736045,28.48094339,-0.053742706,0.002958802,-0.008804422
7324156190261500,10.2024511,81.98657461,85.6801279,12.71974478,0.053319595,0.057269015,0.00982555
7326183414871160,9.608933527,75.53686224,79.29102707,11.88790595,0.009767861,0.025026897,-0.010112936
7333021002804730,10.40793798,160.4422055,168.6724871,25.63884217,0.032848156,0.018183213,-0.000913772
7339102676496000,11.11872704,150.6605878,158.0043713,24.04092363,0.000121461,0.0373632,0.002057346
7344497155417340,11.66373643,478.1835735,498.9647082,77.34599165,-0.090052552,-0.026543957,-0.003524469
7352365535499000,9.3152877,200.6240766,210.9713036,33.27736005,-0.015930456,-0.004887884,-0.034122237
7353980443208190,11.55163488,130.9687544,139.2805263,21.22222375,-0.063299976,-0.105713646,-0.037720679
7355389192479870,11.99559015,508.1575987,540.6362994,83.14338488,0.108252757,0.082233364,-0.048536288
7360818031137920,11.77695018,661.3700423,704.7528439,110.0659588,-0.096431176,-0.040500405,-0.024267342
7362742176970750,11.68212131,261.2457001,279.5156538,43.45018502,0.098223104,0.111940916,-0.001105461
7382670825223290,9.274771641,141.0408671,150.6841125,24.22966682,-0.096281144,-0.135767235,-0.026222303
7396242921395070,12.00013552,153.8515189,159.768929,25.33907687,-0.099618548,-0.095890359,-0.026409339
7412838675024120,12.22172869,245.6405025,252.4701305,40.97765415,0.035130859,0.019983953,-0.022864943
7413457150315000,9.996367543,745.321066,769.5999278,124.3869983,0.115617721,0.160649295,-0.016236642
7414316143773310,11.44038138,334.3620199,344.185039,55.95587345,-0.129557418,-0.132797336,-0.006500036
7415965411215100,8.819890592,247.0540728,256.6509661,41.52976783,-0.025102732,-0.013640615,-0.023589359
7421806566735360,11.4273146,419.2061235,434.8278332,71.60682501,0.066552223,0.073657856,-0.019074292
7428953392316410,11.27648846,911.8558042,956.3366714,155.8345138,-0.062340188,0.06693525,-0.06234125
7438161802196600,10.92636605,362.5581018,382.4838358,63.85787885,-0.054032015,-0.049390604,-0.001255308
7448126126323450,8.44758002,292.5370984,305.4247554,51.17947946,-0.130679162,-0.084170613,0.011141048
7450600027485690,10.74638723,324.9268151,341.1865852,57.13220383,-0.037877345,-0.065151763,-0.025230551
7461251546371840,7.285087367,162.6620679,175.0677997,28.1723392,-0.140506167,-0.120249687,0.003077798
7477366263665660,10.84891184,189.6169722,203.3319119,33.14872211,-0.106105981,-0.048401742,0.007164249
7477366263665790,9.935746807,110.332943,118.3331391,19.28834182,-0.10885169,-0.124028882,-0.047621723
7484959765841400,11.58574993,236.0623702,252.6702918,42.34267884,0.005567709,0.065842725,-1.07582E-05
7488292660462460,12.19989745,268.8937131,290.7145978,48.72501704,0.111681625,0.156090133,-0.008694231
7488327020200570,11.71698672,270.5483551,292.5040005,49.08244969,0.097352977,0.136908895,-0.010340536
7504922773840000,10.27643444,125.5862088,137.7545744,23.33821828,-0.128980619,-0.113983288,-0.023980433
7505953565990650,7.723693612,99.52072431,109.7278845,18.64565348,-0.083327381,-0.067512701,-0.024149782
7519800540539390,11.5908206,229.0887272,247.9102438,43.05934236,-0.146505572,-0.110186077,-0.032443274
7534231630660860,9.319728117,116.2841422,123.1926527,20.79180853,0.018811904,0.032746615,-0.013525725
7534987544904440,9.732319453,223.9999352,237.208105,40.16251302,-0.111892857,-0.034274294,0.017009463
7545604704054270,8.036533298,155.7780667,166.9612808,29.0744575,0.041784522,0.055588858,0.003270945
7546085741009530,8.89562441,192.6518196,206.0058467,35.86072491,0.055280993,0.072199184,0.004398288
7563299969310460,10.29784587,146.1623303,155.5484636,27.74767359,-0.110905861,-0.149303689,-0.057865836
7575291518000250,7.663392411,54.15944753,58.69295429,10.42757021,-0.121775495,-0.134129484,-0.021960934
7575532036168440,7.482962228,56.32525506,61.02592286,10.87489818,0.108954609,0.11392413,0.020674287
7578796211312760,11.2775795,172.1539155,186.1622444,33.32908766,0.058423071,0.130006006,-0.029171761
7597625347957760,6.955620341,72.18505164,77.72426581,14.23423752,0.07682869,0.069705025,0.003416861
7610888206950780,11.72558842,474.9981353,491.1818947,81.72682588,0.109778936,0.127562486,-0.03933677
7618138111746940,12.1346562,149.1435286,152.299466,25.41917968,-0.066344943,-0.015406981,-0.01465683
7623807468865790,11.54312362,87.83221877,89.10529912,15.17042973,-0.002520318,0.034452807,0.029451916
7633153317409530,9.82316959,146.5808345,150.0857181,26.00705045,0.022996941,0.024777316,0.007424226
7636726730200830,10.94678798,654.0977936,678.1997281,115.2794585,-0.125381051,-0.085203298,-0.091528606
7639544228746620,12.19445601,505.3529015,523.1194042,89.17476202,-0.117003183,-0.124158772,-0.076270266
7647928004905210,8.297993411,314.7450865,329.3792725,57.65455513,-0.09016774,-0.113443737,-0.03147578
7654078398075130,10.4649083,596.4695936,613.6034676,106.8189769,0.046841217,0.0226887,0.009705586
7660709827577470,12.01398753,352.2373934,362.5968456,64.40640901,0.106806682,0.17219052,-0.017567658
7665932507809280,8.003992251,93.90777758,97.21116676,17.27076739,-0.070620187,-0.062908904,-0.010602575
7676584026997760,11.47327798,745.7596954,751.7608234,131.3078893,-0.144625357,-0.109139349,-0.026143667
7681085152723070,11.83435954,464.4478502,473.1910407,83.31062235,0.058319046,0.115859616,-0.000506826
7684761644728060,11.40146565,111.4621901,112.9199836,19.97161988,-0.076869214,-0.033945561,-0.022861843
7684830364204280,9.864469843,229.2145809,232.0780326,41.10693287,0.038309575,0.029308639,0.011958685
7698814777718910,9.941839837,139.6561172,141.8375165,25.42107783,-0.059314103,-0.069232965,-0.011323328
7712970989924480,11.5146837,146.4669864,150.408414,27.33421424,0.011248365,0.004939232,-0.051924754
7726371287887230,9.174475841,405.053582,413.2010982,75.90815706,-0.010520078,-0.029989,-0.021377812
7727676957945600,11.24340378,129.9701392,131.9263711,24.18698433,-0.024591846,0.008176795,0.027987543
7748636398300410,11.63009947,114.0543106,119.5043124,21.50773815,0.122680071,0.129454404,-0.0046083
7750251306003840,10.61388038,178.6396974,188.8467375,33.82034201,0.037068576,0.073376802,0.012383339
7797770823929980,10.52018924,120.4616195,126.9800813,23.72902,-0.087083404,-0.088317969,-0.044089541
7801722193841020,10.80348855,127.7725987,135.1766081,25.75942339,0.114703179,0.122246043,0.051072311
7820276452798720,11.47622309,243.4719704,254.4798611,47.48985376,-0.047421677,-0.001929828,-0.010543894
7836734767737600,11.75958027,106.4400275,109.5898174,21.14290183,-0.00760853,-0.025543707,-0.006941406
7859858871158010,11.42669584,214.3012715,226.0529861,44.08445631,-0.057569652,-0.063751403,-0.004758943
7870579109919360,10.11942221,136.5239321,142.4121855,28.12527167,-0.023334209,-0.015811593,0.006461859
7876282826488190,10.88751178,192.2173158,202.1144989,40.44115845,0.011249344,0.008089323,0.002287437
7884013767229560,10.42435046,116.784787,111.5322596,17.30256167,0.039969158,0.048624425,-0.011423282
7891160592847100,8.456330314,331.757168,318.2829168,50.23608422,-0.072326301,-0.059005365,-0.027937956
7894081170606590,9.056905213,91.85914445,88.34827936,14.08626827,-0.121553136,-0.126437524,-0.028341699
7894356048512760,11.8054793,266.0508718,255.5906865,40.89884231,-0.097950167,-0.034789817,-0.013924805
7894459127727610,10.12798727,211.8120963,203.5344733,32.63338733,-0.132783778,-0.085590457,-0.032656806
7905316805052280,12.06371546,219.565005,206.9516559,33.44511821,0.092185935,0.080112466,-0.040289658
7905454244005240,11.77718414,379.1712232,357.6708338,57.9283396,-0.120275738,-0.073588684,-0.042110222
7915212409695870,10.66344082,313.8578213,299.1020969,49.49152478,0.086163855,0.101072732,0.03398393
7916002683677820,10.04734521,429.1927051,408.5911615,67.74404897,-0.146910418,-0.082112966,-0.031773892
7926344964926460,11.47351594,226.4159227,219.9683377,36.14493831,-0.054975337,-0.065863593,-0.02726518
7930261975099260,9.23157157,148.911185,144.2521769,23.86512466,0.045255745,0.040771144,0.034031659
7931533285417340,10.79601732,239.5420209,231.7202662,38.63334293,-0.145331611,-0.131692594,-0.075099391
7936962124080890,11.09437792,135.0206568,130.0593299,21.58338461,-0.025001275,-0.054548678,-0.062518274
7940501177130750,11.69581949,221.1687845,211.0392375,35.53395297,-0.020141877,-0.026936252,-0.019762468
7951771171326330,9.45880091,81.44837638,76.61749858,12.36087397,-0.144357086,-0.037636471,-0.042388036
7952492725830400,10.58775357,411.2278573,387.0930289,62.81405863,-0.057982493,-0.014786667,-0.013171031
7962972446026240,11.24807145,222.9728761,211.6265582,35.25579661,0.094639472,0.149888918,-0.028453442
7970428509785080,10.26144165,114.5423504,106.864552,17.80133691,-0.1209249,-0.043376476,-0.001156888
7971665459833470,9.739602893,284.5615246,266.874706,44.73264841,0.180737995,0.084964627,-0.006223642
7974070642051580,11.32351602,112.3381007,104.6948843,17.64498201,-0.118309035,-0.145907827,-0.03283642
7993827491075450,10.29305891,134.2332501,127.7180908,22.016738,-0.045402787,0.00543768,-0.026968753
7995785996162680,11.10580997,180.9961559,173.546293,29.71755007,-0.016587381,-0.036814628,-0.04870338
8009426812293880,10.2146767,449.5202731,424.887257,74.48708375,-0.096079273,-0.052937776,0.00891702
8020147050662140,11.79167068,271.9752234,258.828862,46.60289265,0.08467101,0.073162078,0.015747665
8026812839895040,10.41953781,203.8773424,198.1159988,33.41360585,-0.051152251,0.000197076,-0.009278368
8037773596431870,9.841483442,157.3814243,154.3246814,26.7249577,0.048136161,0.102862901,0.007526004
8080070434651130,10.34205759,273.7166693,268.1608534,48.26285562,0.037942686,0.029532382,-0.016387641
8086255187555710,10.04145749,106.6038556,105.690479,19.27031099,0.059238221,0.076023155,-0.000373351
8093848689447930,9.314970834,79.68728733,76.59804386,13.49654617,-0.062806237,-0.054401378,-0.055190922
8108485937989500,11.53729498,212.9549379,206.9874485,37.76368644,-0.13113864,-0.093815846,-0.031999505
8110478802816760,8.787501821,697.9323433,668.3855124,120.2003556,0.087493794,0.086943455,-0.044620934
8115083007756920,11.12309144,171.2395799,163.9359914,29.8163507,-0.112062924,-0.151346447,-0.118649131
8120546206156280,8.945138802,166.3932117,160.3381759,29.52373022,-0.142280815,-0.129192779,-0.017645508
8138138392490110,9.622061207,84.51769743,82.9907157,15.45808534,0.00855127,0.048906387,0.004798237
8140199976799610,10.60391764,223.6476087,219.9059177,41.3178849,0.083016642,0.098274475,0.013051766
8143979548019450,10.33310919,170.9299485,168.1121145,31.8612606,-0.074541154,-0.073643702,-0.01162159
8149786343506300,10.94239435,322.521451,311.9924672,58.61658418,0.095421103,0.085170693,0.002739893
8152466403396730,11.20776451,238.5208078,231.830031,44.03450849,-0.020147608,0.000679422,-0.051124967
8160059905575160,10.29151847,301.7720131,293.6958055,56.58512906,0.019186926,0.055192638,-0.025381728
8160850179557500,8.645063853,67.3140666,65.62565988,12.63280998,0.043394445,0.074312224,0.0061636
8171776576087550,10.83295358,96.61131652,90.31807838,15.68510061,0.027616177,-0.008549974,-0.059507409
8175315629137280,9.888541421,317.5436677,297.366092,52.65836661,-0.047995259,-0.041720422,-0.016049052
8185314313003390,11.11245147,162.0170711,149.351068,26.45019276,-0.084123127,-0.059871986,-0.052505477
8189334402391040,10.53957353,182.1979423,169.488959,30.20037213,-0.082434165,-0.067136943,-0.033578895
8195347356602750,11.33615451,633.0063325,586.7548025,106.9198502,-0.098172082,-0.090467284,-0.036600226
8198714610964860,11.40539976,58.93001138,55.52984941,9.869989039,0.147389828,0.12856454,0.026553413
8212905182906750,11.53212167,140.8125344,132.8472467,24.46728263,0.120415592,0.101494805,0.005441991
8215653961978360,10.41547029,144.6735776,135.238337,24.52561286,0.002075587,0.023380726,-0.02066364
8217371948895610,10.75625007,188.4813201,176.3351545,32.35610462,0.063024008,0.197744771,0.017834366
8224381335521400,11.04940153,294.3725424,276.9485117,51.11284634,-0.0959495,-0.094111066,-0.007327337
8229500936535680,10.39948287,130.1398852,122.2377849,22.98647045,0.009750294,0.02435243,-0.033235536
8255133301355770,10.99745581,313.7677097,285.2256129,52.89179916,0.11818614,0.122831437,0.008679865
8257229245395070,11.10673309,351.8220576,319.952344,60.33519246,-0.095905801,-0.080852149,-0.06984161
8272450609495160,11.76519697,290.5664478,270.5450043,51.29787722,0.041752885,0.017067346,-0.005396408
8275611705424510,11.65302019,165.4794654,154.0684599,29.36738242,-0.130507666,-0.131358213,-0.030173812
8282964689433980,8.820807614,258.2214608,239.9931111,46.2800712,0.036690984,0.043002594,-0.010797433
8295231116045820,8.023372812,163.0195467,151.478042,29.49480501,-0.030358905,-0.025505506,0.003448158
8321722474648060,10.50164208,148.561867,140.7405763,26.51687381,0.096884385,0.186669898,-0.00653136
8336909479008510,7.431366079,311.6785794,296.6775553,58.02754991,0.045947402,0.104866371,-0.015906033
8367798884020350,9.532173505,32.73198902,31.64363589,6.335496787,-0.058679348,0.000988452,-0.015658807
8380340188305150,10.03824384,154.5379397,144.9001382,28.57960346,0.139391793,0.124100563,0.023865775
8381714577542140,11.3609785,291.450222,273.8700205,54.03106607,-0.019251235,0.02344043,-0.016145893
8387212135680120,11.26645418,157.2422735,148.4745005,29.36284812,-0.026455084,0.056401856,-0.010982954
8392400456174200,10.62886164,271.6803445,254.0989347,50.38687698,0.059509559,0.106674983,0.007834922
8394633839166970,10.67157068,356.7715475,335.0221524,67.04117718,-0.034086859,-0.076466957,-0.005836503
8395973868963840,12.09369956,376.3331458,350.6538322,69.91534064,-0.056812514,-0.016441292,-0.053311502
8424011415988350,11.6189577,188.0333767,179.5954966,37.04841682,0.042153544,0.017304359,0.015865869
8425042208139260,8.961110669,67.89883,65.17193796,13.45779304,-0.127423862,-0.121496772,-0.017014768
8428478181461630,10.12202683,330.4144669,313.0418149,64.36185815,-0.098476768,-0.098346408,-0.046459188
8451808443762430,11.36052469,456.8726194,457.6506845,84.1143715,-0.076440044,-0.04202643,-0.030273338
8459436305683710,9.596835236,178.3861482,178.7039585,33.32210081,0.052048083,0.136987133,-0.015277364
8471737092019320,8.800848302,151.4682269,151.2700436,28.2840259,-0.09665596,-0.054544092,-0.016113407
8479090076267260,7.644481238,16.52787268,16.53542978,3.181716123,-0.105253556,-0.052219079,-0.012709911
8492765252138110,10.25620647,135.3275194,137.5392562,26.23176398,-0.060180234,-0.077279766,-0.03749921
8494792476698240,9.420637226,259.6238463,263.6207255,51.02769902,-0.128904096,-0.126054386,-0.041962045
8495720189633920,9.838027365,129.0373227,131.5143659,25.42144696,-0.10805904,-0.070972946,-0.022089835
8503073173646590,11.00144552,253.7418738,254.4546934,49.19037321,-0.000312994,0.053636615,0.000645677
8506715305911420,10.76247434,126.7295973,128.352457,24.90470853,0.077660396,0.098507378,-0.032028936
8514824203933050,11.565116,236.5767231,233.8317677,43.88455512,0.072240171,0.204089137,0.018569707
8525647521756540,11.24343275,204.4026537,203.8358235,39.17300951,-0.114673045,-0.081085849,-0.046221613
8547087998492160,11.98374287,298.3414989,293.9058846,58.44196727,-0.081650056,-0.096899309,-0.026143941
8554750220149120,11.82531625,107.159809,107.0053417,21.01642301,-0.035244355,0.015341917,-0.006993632
8556262048635520,11.30435364,146.8277576,146.4172879,29.07511658,-0.160233058,-0.114359507,-0.035920987
8556708725234680,10.54601699,105.873944,105.8502617,20.97391052,-0.114837338,0.033965649,-0.039882282
8557327200524670,11.1939086,188.269175,188.42131,37.5392807,-0.155905241,-0.125478062,-0.036022494
8567428963605880,11.73425583,170.0092043,169.054154,33.46908685,-0.036979009,-0.03625132,-0.024980409
8576190696887680,10.85292388,367.4738652,367.4851766,73.88798286,0.065749907,0.022562479,-0.027880862
8576809172176890,11.32699808,153.1895585,153.3620294,30.97304899,-0.021432152,-0.047193117,-0.022890741
8602991292942460,9.618814528,278.2184322,283.2875708,55.6591015,-0.104310153,-0.066757858,-0.088113423
8610550435382400,8.512360842,360.4340773,366.24075,73.62367021,0.008088586,0.038491563,-0.014007633
8622885581104120,9.796783122,282.8843036,294.3459669,58.99688107,-0.079771506,-0.07851185,-0.00445533
8631338076742010,11.50107486,231.8582159,243.0781727,49.33169529,0.042367905,0.090792588,0.015349235
8633915057119480,11.65410006,135.5198976,141.2442368,28.75403207,-0.031983063,-0.027856484,-0.015826172
8634155575287550,10.21846652,81.20212973,84.72275396,17.31702176,-0.139145105,-0.129898037,-0.038231371
8637144872524670,11.61326159,229.5706081,239.1930352,49.41696343,-0.048370511,-0.08108136,-0.080690425
8651335444467070,11.13626552,981.1740972,1014.171231,210.9701905,-0.094293197,-0.113476586,-0.058932736
8664873181740670,12.27967015,188.952662,192.9982454,39.48700086,0.027379198,0.153612213,-0.005807457
8668102996791420,10.29903042,137.0979231,140.0439062,28.9992156,-0.078582675,0.044140409,-0.014778052
8678342199179640,11.8519916,233.2470671,234.4110289,48.8706874,0.105560976,0.157414528,-0.000248574
8680163265312640,11.9168412,183.5764323,184.8709559,38.66624876,0.138021852,0.128631195,-0.019600771
8692189173386880,7.589957565,169.1511132,173.3520942,36.07548541,-0.141423754,-0.130955717,-0.064957519
8692292252601850,9.81762307,102.3001648,104.8533962,21.87765364,-0.04033113,0.085126297,-0.033830221
