#Origin: 29.1822 -175.677 -16.2366
#Radius: 42.878
id, x, y, z, u, v, w, ra, dec, parallax, teff, l, b
5305408723760462592,36.9097,-200.69,-17.9844,0.0100495,-0.0129129,0.016049,144.7,-59.2084,4.88169,4989,280.421,-5.03673
5305408831159950208,36.434,-198.413,-17.7506,-0.0178504,-0.00970462,0.00116465,144.687,-59.1918,4.93803,5614,280.405,-5.02861
5305408964280906112,33.9856,-185.574,-16.6506,-0.0181504,-0.0285142,-0.00385847,144.629,-59.1851,5.28002,4296.03,280.378,-5.04369
5305417489798168704,25.8317,-137.64,-11.9512,-0.0105549,-0.0243325,-0.00449722,145.21,-59.227,7.1148,5068.3,280.629,-4.87778
5305450372084598528,32.0049,-177.886,-14.31,-0.0162564,-0.00562914,0.00282678,145.036,-58.6804,5.51548,4964.07,280.199,-4.52686
5305499712672161792,37.0738,-209.987,-16.4935,-0.0387865,0.00326553,-0.0330649,144.9,-58.4792,4.67571,5814.5,280.013,-4.42298
5305514414319744256,24.282,-140.473,-11.415,-0.0428648,-0.0116224,-0.00171703,144.41,-58.4587,6.99239,4860.78,279.807,-4.57809
5305578740065385472,23.5825,-140.831,-13.5839,-0.0243447,-0.0245822,-0.00730529,142.871,-58.8864,6.97173,5355,279.506,-5.43425
5305581759402897536,30.2964,-181.553,-17.5053,0.000870345,-0.0489682,0.00324105,142.828,-58.8633,5.4085,4989.75,279.474,-5.43275
5305596057375304448,24.1618,-146.254,-15.1808,-0.111165,-0.0398951,-0.005377,142.144,-59.1,6.71089,4172.87,279.381,-5.84724
5305600416746110464,32.2377,-198.982,-20.6183,0.0104221,-0.00990382,-0.0767142,141.905,-58.972,4.93515,5201.15,279.203,-5.8402
5305628115012775808,22.5914,-137.147,-13.3649,-0.0321999,-0.0613306,0.00961378,142.581,-58.8247,7.16147,4921.17,279.354,-5.49231
5305647528264404096,28.4207,-178.245,-17.2111,0.00652278,0.00291784,-0.00868012,142.233,-58.5896,5.51524,6577.95,279.059,-5.4469
5305660550604983936,34.1062,-217.238,-19.9167,-0.0478519,-0.0190597,-0.0120099,142.402,-58.299,4.52899,4729.17,278.923,-5.17527
5305661443948873344,33.5875,-215.42,-19.5067,-0.0461889,-0.00883125,0.0048675,142.401,-58.2121,4.56843,5782,278.862,-5.1127
5305714770270803712,34.699,-210.209,-16.3328,-0.0810113,-0.0564065,-0.000431661,144.047,-58.0246,4.67993,4740.33,279.373,-4.38375
5305723424604172416,30.2186,-187.01,-15.2499,-0.0692518,-0.0548509,-0.00660312,143.499,-58.0554,5.26182,5053.81,279.179,-4.60249
5305740643141549696,25.3669,-158.899,-14.1479,-0.0257157,0.00134052,0.00597361,142.803,-58.2907,6.19073,5767,279.07,-5.02472
5305799741906313344,24.291,-158.31,-12.3136,-0.0175755,-0.0132683,-4.63181e-06,143.136,-57.5956,6.22526,5836.1,278.723,-4.39634
5305813726318855680,35.5291,-192.694,-14.3891,-0.084431,-0.066982,-0.0458869,145.806,-58.5964,5.08984,5916.67,280.447,-4.2
5305814413513830400,34.0229,-182.912,-13.4681,-0.0547681,-0.0195377,-0.036495,146.011,-58.6098,5.36088,5385.25,280.537,-4.1404
5305829802358242816,33.7505,-185.823,-13.8996,-0.02292,-0.00881599,-0.0155406,145.574,-58.5037,5.28057,4863.63,280.294,-4.20918
5305852273626919296,35.0901,-192.502,-12.8084,0.0253821,-0.00114113,-0.00397111,146.203,-58.1756,5.09963,5362.45,280.331,-3.74513
5305853063902616192,24.333,-134.511,-9.07322,-0.0358202,0.0320484,0.0433905,146.028,-58.1656,7.29953,4225.25,280.254,-3.79749
5305926460624822400,24.0169,-139.651,-9.76585,-0.0110125,-0.0227701,-0.00442244,145.142,-57.951,7.04039,4236,279.758,-3.9425
5305975869928710912,32.4584,-185.109,-10.7582,0.0404835,-0.0218992,-0.0139892,146.224,-57.5694,5.31234,4660.5,279.946,-3.27631
5306058608183587712,24.0093,-139.402,-7.1298,-0.0164599,-0.0241059,-0.000768849,146.448,-57.1594,7.06044,4697.25,279.772,-2.88546
5306059261018636416,36.3362,-211.535,-10.6989,-0.0333053,-0.0737675,-0.0109426,146.45,-57.1188,4.65334,4324.07,279.747,-2.8537
5306078261954977536,36.1535,-215.958,-10.6437,-0.0414779,-0.0103541,0.00440226,146.194,-56.9077,4.56158,5021,279.504,-2.78292
5306090425290087296,35.414,-213.847,-16.2712,0.0145095,-0.0564113,-0.0315034,144.204,-57.9772,4.60047,4940,279.403,-4.29289
5306104547142044032,34.5284,-212.903,-15.8717,0.0867644,-0.0401164,0.0124006,144.044,-57.7869,4.62389,4941.5,279.212,-4.20866
5306107433360052992,22.6372,-139.783,-10.4671,-0.0310725,-0.0381396,-0.0107119,144.003,-57.7921,7.04272,4323.21,279.199,-4.22751
5306107914372030592,28.1441,-174.658,-13.2553,-0.0268781,-0.0181885,-0.00287987,143.868,-57.8044,5.63677,5860,279.154,-4.28498
5306124029115398016,24.3877,-147.452,-9.72878,-0.052801,-0.0267678,0.0265836,144.898,-57.5455,6.67683,5788.47,279.391,-3.72441
5306125575285873920,26.0979,-159.37,-10.9436,-0.0268233,-0.0616959,-0.0105801,144.582,-57.5988,6.17807,5860.31,279.3,-3.87676
5306169143454215296,24.1942,-154.801,-10.8429,-0.0259323,-0.0138003,-0.0233048,143.905,-57.3813,6.36719,4970.72,278.883,-3.9588
5306169143454217984,24.1621,-154.391,-10.8058,-0.0167816,-0.0228708,-0.00109706,143.924,-57.3867,6.38392,5565.33,278.895,-3.95561
5306217792525121280,31.3341,-206.219,-12.796,-0.0803601,-0.00562845,-0.0119961,144.128,-56.8861,4.7852,4741.84,278.64,-3.51049
5306222950805359616,32.3378,-216.544,-13.3416,-0.0223202,-0.0244436,-0.00435821,143.959,-56.7708,4.5589,6463.35,278.494,-3.48705
5306225012389693696,29.8742,-200.267,-12.0814,-0.00422395,-0.0337734,-0.0379874,144.035,-56.7109,4.92992,5606.67,278.484,-3.41456
5306231605141701248,22.0927,-136.177,-8.20908,-0.0456213,0.0104109,0.0521113,145.044,-57.1898,7.23581,5606,279.215,-3.40533
5306239748399686144,33.9817,-210.046,-11.818,-0.014518,-0.0363423,0.000107574,145.284,-57.003,4.69253,5149.07,279.19,-3.17903
5306245044114722560,27.7218,-174.028,-10.4256,0.00661231,0.00138884,-0.031421,144.842,-57.0667,5.66476,5095.6,279.051,-3.38577
5306272909863970432,28.6354,-177.393,-8.51801,-0.0950028,-0.0503788,-0.00384752,145.813,-56.6386,5.55893,4834,279.17,-2.71403
5306327026437356416,24.1799,-162.846,-9.09963,0.00199197,-0.0314408,-0.0272167,144.289,-56.4988,6.06492,5394,278.446,-3.16368
5306331493221353344,21.731,-140.557,-7.36301,-0.0907658,-0.0360071,0.0260832,144.994,-56.5769,7.02162,5110.49,278.789,-2.96353
5306373274653828736,28.2614,-182.575,-18.8206,0.0516911,-0.0211457,-0.0191812,141.381,-58.6752,5.38486,4419.52,278.799,-5.81671
5306373343373304576,24.6831,-159.749,-16.4669,0.0452685,-0.0221345,-0.0162863,141.36,-58.6643,6.15456,5113,278.783,-5.81672
5306400590645388800,32.1396,-216.236,-21.2477,0.0322306,-0.00518292,-0.0150486,141.268,-58.2454,4.55288,5325,278.454,-5.55138
5306407050277962752,24.1629,-158.301,-15.4113,-0.0570984,-0.0874317,0.0339917,141.644,-58.3628,6.21605,5353.94,278.679,-5.4972
5306445361387495552,22.0177,-152.418,-15.3767,-0.00982028,-0.0209895,-0.000532652,140.752,-58.1885,6.46139,5646.25,278.22,-5.70202
5306455669308922752,27.99,-195.878,-20.3697,-0.0375067,-0.00997686,-0.0135006,140.399,-58.2509,5.0273,5044.97,278.132,-5.87767
5306484084814290944,21.6926,-149.747,-13.4969,-0.0712357,-0.0452261,-0.0233109,141.582,-57.7734,6.58281,4982.6,278.243,-5.0973
5306486829275800448,26.8492,-187.728,-17.0851,-0.00570642,-0.0310642,0.0270432,141.378,-57.7379,5.25191,4944.77,278.139,-5.14803
5306517654273075968,29.1881,-192.072,-16.2922,0.00795959,0.00808242,-0.00925265,142.514,-57.829,5.12927,5826,278.641,-4.79363
5306538751151881600,29.5736,-202.295,-16.9862,-0.0754783,-0.0645286,-0.0013623,142.134,-57.5746,4.87449,4759.63,278.317,-4.74947
5306553628920477056,27.8295,-184.409,-13.9984,0.012535,-0.00498212,-0.0122329,143.075,-57.4235,5.34698,5087,278.582,-4.29254
5306564280438811392,23.5282,-161.283,-13.1408,-0.00895204,-0.000263708,-0.0157119,142.291,-57.4614,6.11548,4010.24,278.3,-4.60938
5306577470263729536,30.4935,-209.888,-18.6258,-0.0899351,-0.0448896,-0.0136475,141.717,-57.7336,4.69686,3920.3,278.266,-5.01882
5306583728052453248,24.6479,-174.088,-15.2238,0.01544,-0.00993323,-0.0203988,141.531,-57.539,5.66629,4473,278.059,-4.94863
5306652928563355008,22.102,-160.434,-16.3346,0.023623,-0.0254026,0.0214968,140.176,-57.964,6.1436,5026.8,277.844,-5.75953
5306660071072120704,22.7355,-165.197,-16.0149,-0.0254382,-0.0118205,-0.0146105,140.531,-57.7657,5.96937,4989.09,277.836,-5.48577
5306675021874751232,24.3113,-181.194,-17.8104,0.00997203,-0.0155325,0.00309423,140.171,-57.6838,5.44416,4987.8,277.642,-5.56428
5306698249043076992,27.3314,-204.925,-18.4549,0.0215617,-0.0446902,0.0188678,140.723,-57.325,4.81783,5568.9,277.597,-5.10106
5306720308013128576,25.7892,-196.324,-19.8083,-0.0345274,-0.0188156,-0.00583176,139.767,-57.6754,5.02514,5655.03,277.484,-5.71265
5306744222376697088,19.5693,-158.999,-15.7237,-0.0313187,-0.0371802,-0.0260716,139.307,-57.2675,6.21238,5702.67,277.017,-5.60568
5306763425168930176,20.4537,-160.227,-14.4578,-0.016232,0.00288869,0.0176417,140.286,-57.1077,6.16625,4316.75,277.275,-5.11472
5306775936420501760,23.2497,-189.276,-17.5759,0.0396117,0.00760281,-0.0435246,139.739,-57.0209,5.22175,6090.95,277.003,-5.26583
5306786106912558720,19.1074,-158.49,-14.1013,-0.0462031,-0.000443094,-0.00500301,139.86,-56.777,6.23989,5786,276.874,-5.04803
5306796655352401664,28.4415,-215.054,-18.3379,0.013902,-0.000682898,0.0317261,140.99,-57.0897,4.59347,4894.33,277.534,-4.832
5306848194961164672,23.7965,-186.927,-14.4891,-0.0303366,0.0239997,-0.0263734,141.186,-56.5847,5.29125,5002.61,277.255,-4.39692
5306863244528006528,23.5136,-186.664,-16.196,-0.0400617,-0.0151368,0.00122697,140.417,-56.9033,5.29562,4948.26,277.18,-4.92019
5306888155339767168,26.2908,-215.244,-17.0021,-0.0309853,-0.0518926,0.00463395,140.702,-56.4422,4.59751,4878.2,276.964,-4.48324
5306923064835676416,24.2081,-201.561,-14.5356,0.00543837,-0.00254732,0.00323791,141.046,-56.0856,4.91329,4704.33,276.849,-4.09542
5306954538342136576,23.2544,-162.535,-11.6448,-0.00604573,-0.0217509,-0.0142079,142.781,-56.9518,6.07524,5187.47,278.142,-4.05677
5306975841381660160,29.4708,-199.664,-12.1142,0.0785753,-0.104324,-0.0540415,143.892,-56.667,4.94583,5355,278.396,-3.43493
5307003707130556032,24.0539,-171.732,-12.1301,-0.0249547,-0.00878544,-0.0111802,142.626,-56.7961,5.75267,5414,277.973,-4.00138
5307023876286774400,21.3881,-158.56,-11.189,-0.0469539,-0.0107539,0.0166005,142.243,-56.5956,6.23492,5307.33,277.682,-4.00034
5307023910656321920,27.0088,-199.914,-14.0774,-0.000121742,-0.0282087,-0.0240679,142.269,-56.5977,4.9451,5754.33,277.694,-3.99183
5307028235671119872,28.9521,-212.421,-14.2881,0.0144782,-0.00248123,-0.012104,142.581,-56.5139,4.65419,5110.49,277.761,-3.81296
5307038101229578496,22.3103,-160.335,-10.2207,0.00513032,-0.0354483,0.004424,143.04,-56.4772,6.16514,4674.7,277.922,-3.61271
5307064936184815488,26.5242,-199.676,-11.7502,-0.0331858,-0.0139392,-0.0181693,142.91,-56.0349,4.95607,5807.75,277.567,-3.33851
5307065760818501888,22.4298,-168.866,-10.2604,0.07174,-0.0195315,0.00598059,142.777,-56.1137,5.85967,4681,277.566,-3.44686
5307108195097384064,30.769,-212.381,-10.3325,-0.0248532,-0.0289051,-0.00399146,144.507,-56.0607,4.65448,5318.33,278.243,-2.75655
5307156745408784512,28.0607,-208.719,-10.5915,-0.0349614,-0.0432024,-0.0251886,143.585,-55.7589,4.74242,5466.9,277.657,-2.87913
5307159013151543168,21.4892,-160.942,-9.25294,-0.0156184,0.00198937,0.00724553,143.055,-56.0049,6.14879,6577.69,277.605,-3.26157
5307181106464656768,26.7052,-199.673,-9.99709,-0.0368666,-0.0146279,-0.0190482,143.579,-55.7043,4.95789,4900.83,277.618,-2.841
5307198767369469312,21.9106,-169.291,-8.29097,0.0162142,-0.00572685,-0.0381279,143.335,-55.4955,5.85122,4443.5,277.375,-2.78064
5307208903492385408,27.1507,-211.191,-9.16971,-0.0330001,-0.00425914,-0.0141043,143.646,-55.2306,4.69205,4695.51,277.326,-2.4659
5307242094975684480,27.2205,-216.935,-14.5092,-0.0411967,-0.00572516,-0.00953398,141.808,-56.0827,4.56378,5530,277.152,-3.79673
5307259584110393088,21.8596,-171.157,-10.2491,-0.0144763,-0.023676,-0.0121974,142.461,-55.8821,5.78531,4787.87,277.278,-3.3993
5307267379451056000,26.7671,-213.627,-13.065,0.064023,0.011298,-0.039979,142.195,-55.8416,4.6362,6271.67,277.142,-3.47264
5307286315987446784,23.3128,-191.544,-13.4164,-0.0201838,-0.0297713,-0.0173757,141.31,-56.0647,5.17002,4907.02,276.939,-3.97741
5307286659584807424,20.3903,-168.437,-11.9539,-0.049115,0.00392126,0.0134825,141.196,-56.0766,5.87933,4808.5,276.902,-4.03014
5307363316154055680,23.316,-182.591,-9.2134,-0.0288597,0.0473042,-0.0335331,143.107,-55.4916,5.42582,4921.79,277.277,-2.86543
5307366133652367104,23.6826,-188.935,-9.91809,-0.00801433,-0.0626321,-0.0219075,142.796,-55.4865,5.24461,5782.67,277.145,-2.98167
5307387471035427072,25.8686,-202.62,-9.75917,-0.0442546,-0.0135752,-0.0111107,143.261,-55.3952,4.89003,6047.35,277.276,-2.73535
5307450040135908608,18.1912,-158.896,-7.97109,-0.00990357,-0.0229581,-0.00209683,142.169,-54.9725,6.24483,5267.5,276.531,-2.85326
5307460073181378688,22.2496,-188.205,-8.54733,0.0444565,-0.0720031,-0.012315,142.76,-54.9203,5.27126,4947.5,276.742,-2.58235
5307469831347007744,20.9326,-179.619,-7.37823,-0.000664942,-0.00587961,-0.00916217,142.931,-54.6758,5.52532,5099.03,276.647,-2.33643
5307499380720594688,32.5686,-183.256,-8.45611,-0.0294731,-0.0400733,0.00730938,147.215,-57.1369,5.36712,5077.99,280.078,-2.60126
5307630841083116416,34.4257,-212.628,-7.0752,-0.0333061,-0.0161807,-0.0116824,146.821,-56.0207,4.6401,4258,279.197,-1.88134
5307641148997980160,26.0826,-149.989,-4.65503,-0.0121166,-0.0171737,-0.0323381,147.896,-56.3445,6.56549,4626.98,279.865,-1.75138
5307683132285506432,33.6447,-196.315,-4.1663,0.00307146,-0.00146555,0.00417911,148.322,-55.8258,5.01956,4928.16,279.725,-1.19831
5307695987141302016,34.7832,-205.864,-4.46366,-0.0255762,-0.0706448,-0.00459921,148.106,-55.7622,4.78859,4152.2,279.59,-1.22477
5307699079517752192,29.7193,-176.719,-3.83864,-0.0083916,0.00242143,-0.00643297,148.043,-55.7365,5.57907,5722,279.546,-1.22714
5307722203622806272,23.0657,-142.115,-4.47099,-0.0421353,-0.0108977,-0.00955043,146.969,-55.956,6.94234,4921.25,279.219,-1.7787
5307724810644741248,23.0129,-142.263,-4.12469,0.0401274,-0.0179162,-0.0277468,147.086,-55.8296,6.93621,4262.4,279.189,-1.63944
5307756013606927616,28.049,-173.993,-3.08709,-0.0284605,-0.02125,-0.0323201,147.757,-55.3183,5.67322,5593.03,279.158,-1.00352
5307770272898117632,28.6047,-180.815,-3.48914,-0.00836016,-0.0599439,-0.105595,147.431,-55.2805,5.4616,4911.07,278.99,-1.09191
5307800784322186880,23.2574,-148.35,-6.04424,-0.0460335,-0.00915449,-0.00428876,145.939,-56.1591,6.65407,6009.65,278.91,-2.30499
5307815593393010688,25.2217,-159.417,-5.79077,-0.0361972,0.0167482,-0.00148115,146.339,-56.0207,6.19179,4510.49,278.99,-2.05479
5307835281522496512,33.4138,-215.18,-7.46539,-0.0666429,-0.0421939,-0.00778902,146.222,-55.8452,4.58953,5404.24,278.827,-1.96349
5307841431915341696,20.9484,-138,-4.50549,0.00256547,-0.00181724,-0.028167,146.09,-55.6316,7.16056,6603.9,278.632,-1.84879
5307857512275036160,25.0904,-167.347,-6.85763,-0.0235281,-0.0471589,-0.00855452,145.402,-55.9209,5.90471,5350.25,278.527,-2.32068
5307885133183853568,25.3365,-171.489,-6.27857,-0.0273222,-0.0133191,-0.015299,145.524,-55.6545,5.76489,5217.94,278.404,-2.07429
5307908639566640256,31.4276,-216.295,-6.54572,-0.0186878,-0.0232075,0.0540538,145.755,-55.2933,4.57322,4916.28,278.267,-1.71541
5308002682166929792,24.2837,-167.647,-4.96858,-0.0166236,-0.0101259,-0.00280792,145.762,-55.2501,5.90078,4347,278.242,-1.68007
5308040782798658048,27.0247,-189.487,-3.50998,-0.0196854,0.00756368,-0.0145144,146.308,-54.6901,5.22367,4978,278.117,-1.05058
5308042676895305600,27.6213,-195.644,-3.98146,-0.00437836,-0.0522864,-0.0107808,146.085,-54.7169,5.06011,5068.49,278.036,-1.15439
5308075765332381056,31.4511,-186.453,-2.90857,0.0373584,0.0084672,0.0119105,148.464,-55.4842,5.28794,4939.23,279.575,-0.881263
5308088817716264448,25.9538,-156.245,-1.74691,0.0105244,-0.0100515,-0.000589796,148.54,-55.1998,6.31331,5862.06,279.431,-0.631917
5308129503966356992,34.2894,-209.54,-3.02929,0.0281308,-0.00364581,-0.00152006,148.148,-55.2589,4.70923,5261.67,279.294,-0.817389
5308134417409158528,34.2513,-208.357,-2.87233,-0.0123649,0.0133572,0.00472086,148.247,-55.2553,4.73546,6182.22,279.335,-0.779351
5308194546951923456,30.486,-197.038,-0.594489,0.0453019,-0.0101024,-0.0240367,148.176,-54.4427,5.01546,5109.71,278.795,-0.170835
5308216983868469248,24.5506,-148.937,-0.159656,-0.0193486,0.0101257,0.0228828,149.059,-54.7073,6.62483,5581.5,279.36,-0.0606012
5308250931291912960,22.6959,-137.986,0.760654,-0.252291,-0.0677397,-0.0185925,149.426,-54.4011,7.15093,6245,279.34,0.311655
5308253954948705280,26.7269,-165.197,0.842082,-0.00505216,0.0137211,-0.00283881,149.197,-54.3275,5.97561,4885.67,279.19,0.288311
5308263060257294592,23.9806,-149.091,1.20307,-0.0400112,-0.0177624,-0.0144864,149.303,-54.1624,6.62199,5330.5,279.138,0.456463
5308276735456726144,26.3729,-165.126,0.275171,-0.0192224,-0.00142812,-0.00286206,148.836,-54.4088,5.9802,5347,279.074,0.0942845
5308356827987913984,31.082,-206.492,-2.75533,-0.0494183,-0.0710573,-0.0491681,147.224,-54.7483,4.78844,5439.25,278.56,-0.755966
5308369231853216512,26.592,-181.071,-1.89031,-0.017498,-0.00713106,-2.45113e-05,147.131,-54.4909,5.46381,5392,278.355,-0.591778
5308389229222493056,29.1151,-195.37,-0.313667,-0.00960051,-0.00785619,0.00646824,147.837,-54.1803,5.06258,5586.25,278.476,-0.0909837
5308403381117654912,29.104,-199.099,-0.702023,-0.0235426,-0.0247327,-0.0246647,147.508,-54.1639,4.96977,5429,278.316,-0.199899
5308403969549797248,21.2415,-146.419,-0.587824,-0.0165294,-0.0219639,0.000867117,147.396,-54.1461,6.75889,6370.13,278.254,-0.227639
5308404686798031872,20.4431,-141.335,-0.410964,-0.0338851,-0.0316397,0.0247724,147.432,-54.0823,7.00248,3953,278.23,-0.164884
5308418228843365248,24.6734,-169.961,-1.64212,-0.0112048,-0.0397741,-0.0209145,147.054,-54.3966,5.8224,5039.25,278.26,-0.547819
5308455131203491712,21.5488,-151.692,-0.177448,0.0205495,-0.00601781,-0.00492806,147.347,-53.914,6.52677,6268.73,278.085,-0.0663578
5308455577880033664,19.4447,-137.121,-0.43603,0.043088,-0.0169659,-0.0153426,147.206,-53.9931,7.22057,5740.5,278.071,-0.18039
5308486085009371776,23.0124,-155.633,0.366591,-0.0342345,-0.0280561,-0.0132146,147.991,-53.9648,6.35626,4243,278.411,0.133508
5308596899488199808,21.6213,-156.418,1.87456,-0.00782383,-0.0275031,-0.0138072,147.861,-53.1996,6.33248,5316,277.87,0.680153
5308623833207035904,29.5344,-210.161,-9.18038,0.00589577,-0.00489626,0.00128711,144.514,-55.6899,4.70755,5076.4,278,-2.47693
5308629094556422656,29.4673,-205.892,-7.86579,0.0643362,-0.0116732,-0.0435767,145.072,-55.5531,4.80448,4876,278.145,-2.16578
5308633252084292480,23.375,-167.707,-6.52644,-0.0618458,-0.046946,-0.00554701,144.746,-55.4453,5.9013,4510.09,277.935,-2.20726
5308720354023462656,25.4593,-200.405,-7.62194,-0.049377,-0.0186612,-0.0105499,143.894,-54.9473,4.94659,6539.03,277.24,-2.16071
5308728600362521856,24.8371,-189.189,-6.39965,-0.0585461,-0.0463544,-0.00247277,144.483,-54.9288,5.2378,5275.93,277.479,-1.92092
5308796082887356032,25.7165,-186.842,-3.66112,-0.048346,-0.0298023,-0.0234478,145.871,-54.5553,5.30113,5404.33,277.837,-1.11207
5308821646532278272,18.274,-137.42,-2.24153,-0.0324928,-0.00486188,-0.0208974,145.738,-54.2436,7.21249,4603.72,277.575,-0.926343
5308828758997728768,28.1529,-216.412,-2.92333,0.016498,0.00321456,-0.00359762,145.704,-54.017,4.58178,5482,277.412,-0.767447
5308843426291824640,25.7676,-201.505,-4.42776,-0.0115162,-0.00187905,-0.000937142,145.004,-54.2982,4.9214,6416.05,277.287,-1.24862
5308843946004097024,22.8491,-179.566,-4.13179,-0.0106529,-0.00631014,-0.0153337,144.892,-54.3191,5.52301,7111.93,277.252,-1.3076
5308854288284939648,18.6249,-150.218,-3.56233,-0.0300389,-0.0266417,0.0411468,144.61,-54.2276,6.60456,4917,277.068,-1.34816
5308903594486331776,22.3395,-179.349,-6.8906,-0.0328479,-0.0092714,-0.0118349,143.688,-54.87,5.52893,5029.16,277.1,-2.18337
5308947471876863488,26.4287,-216.53,-5.87633,-0.0847337,-0.0181338,-0.0144394,144.248,-54.3005,4.58262,5779.67,276.959,-1.5431
5308980418567260800,19.4553,-168.565,-6.04353,0.013372,-0.0331839,0.0123109,143.199,-54.4152,5.88956,4608.77,276.584,-2.0398
5308983034220282112,17.6911,-154.653,-5.16468,0.0305049,-0.0535215,-0.0415869,143.288,-54.2734,6.42065,4913.28,276.526,-1.90031
5308991624154451456,24.0019,-215.619,-8.0063,-0.0248287,-0.0257989,-0.0105231,142.821,-54.3114,4.60621,4872.56,276.352,-2.11348
5309102537389811456,23.0859,-198.675,-2.66438,-0.00414001,0.00223987,0.0218843,144.71,-53.4982,4.99927,5429.5,276.628,-0.763199
5309103155864907264,21.9116,-190.703,-2.65878,-0.0523829,-0.0330818,-0.00945484,144.584,-53.4721,5.20897,5761,276.554,-0.793544
5309108309825555968,20.4883,-182.679,-2.32789,-0.0154892,-0.0532225,-0.0215404,144.465,-53.3181,5.43953,4462,276.399,-0.725534
5309141982370420096,21.9678,-205.682,-4.09622,0.00328213,-0.00412258,-0.0149841,143.629,-53.4189,4.83344,5491.95,276.096,-1.13446
5309173662050306816,18.1076,-171.386,-2.28199,0.0215787,-0.0226579,-0.0103793,143.971,-53.0968,5.80197,5134,276.031,-0.758622
5309177372902120448,16.1987,-154.789,-1.80937,0.0348776,-0.0205193,-0.0314957,144.004,-52.99,6.42488,5943.5,275.974,-0.666079
5309184932044830464,22.7707,-167.422,-1.84442,-0.0729136,-0.0481093,0.00972053,146.293,-54.1254,5.91808,4442.87,277.745,-0.625419
5309202386792883456,21.4752,-163.948,-1.75426,-0.0453011,-0.011083,-0.0142055,145.946,-53.9289,6.04751,5551.6,277.463,-0.607858
5309218467137149056,23.9424,-176.496,-0.809649,-0.0160866,-0.0201438,-0.0133346,146.667,-53.8335,5.61438,6257.7,277.725,-0.260449
5309263753288163968,20.7737,-164.925,-1.12369,0.0137498,-0.0196837,-0.0039386,145.825,-53.577,6.01569,4924.71,277.179,-0.387309
5309267189262012288,22.5018,-180.117,-1.13142,-0.0478886,-0.0084007,-0.0406963,145.784,-53.5163,5.50902,5677.57,277.121,-0.357127
5309277153585426048,20.3419,-169.929,-1.58677,0.00211546,0.00884334,-0.00618583,145.218,-53.4549,5.84284,4600.88,276.826,-0.53121
5309297803790452096,20.4115,-162.373,0.172036,-0.0168944,-0.0201023,-0.00173312,146.294,-53.2273,6.11058,5134.07,277.165,0.0602316
5309346319712711680,21.2589,-168.087,0.686931,-0.0071307,-0.0266516,-0.0161953,146.534,-53.1237,5.90224,5223.5,277.208,0.232302
5309352332683687808,19.6767,-155.06,1.28092,-0.00891113,-0.00814908,-0.0106407,146.818,-52.9571,6.39761,4871.96,277.232,0.469534
5309362159570155008,22.5412,-173.243,1.68741,-0.00707018,-0.031254,-0.0141955,147.138,-53.0084,5.72371,6934.78,277.413,0.553385
5309395552924970240,19.4123,-156.484,0.733268,-0.00116207,-0.098719,-0.0276309,146.397,-53.0095,6.34175,4921.53,277.072,0.266438
5309424556855848960,23.3025,-199.404,1.59518,-0.0199435,-0.00671909,-0.00987313,146.086,-52.6028,4.98088,5441.63,276.665,0.455242
5309427374349802752,25.4573,-205.54,1.98616,0.00350225,-0.00121762,-0.0437259,146.685,-52.7858,4.82813,6751.76,277.06,0.549443
5309474962594685056,21.365,-182.999,-1.00129,-0.077193,-0.076604,-0.0120412,145.249,-53.1794,5.42757,4903,276.659,-0.31138
5309525815008406528,21.677,-194.5,0.357815,-0.0460424,-0.00883733,-0.00947815,145.328,-52.6687,5.10973,6164.18,276.359,0.104756
5309550382223187072,19.5673,-185.785,-0.510373,-0.0358882,-0.00564519,0.00372041,144.614,-52.6358,5.35293,5377,276.012,-0.156532
5309556635695084672,16.5021,-160.109,-1.25059,-0.0183157,0.000961355,0.0130955,144.139,-52.7659,6.21266,4901.95,275.885,-0.445163
5309561789656283776,20.1378,-192.516,-0.744166,-0.0229623,-0.0471595,-0.0137764,144.494,-52.6564,5.16614,5791.5,275.972,-0.220272
5309613569773075712,21.4014,-187.798,1.53415,0.0253241,-0.00837657,-0.0133093,145.892,-52.4888,5.29044,5035.23,276.501,0.465037
5309665075021547136,19.5067,-178.613,2.75902,-0.0392285,-0.0120649,-0.0204006,145.999,-51.999,5.56495,5008.41,276.233,0.879742
5309666105813716864,22.4856,-207.867,3.34317,0.000590101,-0.0501078,-0.0150877,145.964,-51.9332,4.78225,4944.1,276.174,0.916076
5309666243252657024,17.3752,-161.205,2.5102,-0.00984595,-0.0118498,-0.0143085,145.907,-51.941,6.16683,6339.33,276.152,0.886973
5309689985833132928,18.9518,-183.619,2.29006,0.0320873,0.0123367,0.000818766,145.402,-51.9053,5.41687,5567,275.893,0.710768
5309758739674544000,18.7389,-158.472,-15.3674,-0.0497357,-0.0492947,0.0011955,139.099,-56.9991,6.23773,4255.75,276.744,-5.5007
5309763477011154176,18.8297,-160.797,-16.1172,0.03548,0.00739304,0.00695024,138.772,-57.0801,6.14644,4891,276.679,-5.68524
5309764443390685056,20.2739,-171.876,-16.8347,-0.0250927,-0.0223736,0.00898071,139.006,-57.0255,5.75094,6443.33,276.727,-5.5558
5309768154242210304,16.1591,-138.955,-13.7916,-0.0109187,-0.022886,-0.00474199,138.787,-57.0093,7.1139,5696.07,276.633,-5.63046
